1	6916
110	439	1001	1007	1
111	321	58348	65055	1
112	58491	65076	69278	1
113	1236	1237	1242	1
114	717	718	720	1
115	1102	1103	1214	1
116	773	58421	67854	1
117	93	173	174	1
118	521	61076	61078	1
119	58520	58542	59765	1
120	1200	58607	58608	1
121	387	1237	1238	1
122	438	1281	1438	1
123	496	498	607	1
124	495	1512	1561	1
125	487	1134	1135	1
126	18	938	940	1
127	4	505	1142	1
128	1199	65118	65119	1
129	517	1121	1196	1
130	442	1031	1342	1
131	894	897	59077	1
132	747	64472	64473	1
133	520	1119	1121	1
134	762	58556	58572	1
135	784	60444	60450	1
136	708	58552	65130	1
137	653	964	965	1
138	64965	64967	68313	1
139	33	93	112	1
140	169	938	939	1
141	57236	57239	66294	1
142	620	1192	1517	1
143	281	330	1573	1
144	326	65170	65173	1
145	57235	57730	57900	1
146	305	1393	1394	1
147	531	541	1207	1
148	585	60392	60396	1
149	90	670	671	1
150	341	909	910	1
151	531	972	1207	1
152	604	58385	58420	1
153	340	860	1435	1
154	303	1411	63939	1
155	704	64851	68654	1
156	57701	57915	67949	1
157	478	1087	1090	1
158	264	1398	1610	1
159	402	60223	60224	1
160	483	1148	1360	1
161	686	62104	62105	1
162	58530	58550	58605	1
163	1463	65336	65337	1
164	58323	58372	64476	1
165	799	68081	69512	1
166	828	59759	59760	1
167	712	1213	67483	1
168	3	48	77	1
169	3	72	77	1
170	79	87	183	1
171	794	58362	58366	1
172	389	65475	65477	1
173	633	1033	1343	1
174	55	82	160	1
175	55	80	160	1
176	266	1069	1071	1
177	346	1350	1526	1
178	58089	68996	68997	1
179	58072	58175	58254	1
180	748	64454	64457	1
181	298	61285	61286	1
182	570	1608	1626	1
183	61690	61691	64373	1
184	916	1058	65715	1
185	137	1468	1640	1
186	446	1178	1378	1
187	328	1178	1378	1
188	464	500	1221	1
189	413	739	65731	1
190	258	1443	1444	1
191	1305	57721	59149	1
192	864	1267	1445	1
193	105	929	1358	1
194	218	59768	66248	1
195	153	1499	65862	1
196	712	1211	67013	1
197	72	77	237	1
198	719	754	861	1
199	58548	64642	67673	1
200	86	177	188	1
201	809	58576	58586	1
202	572	58564	66698	1
203	284	617	667	1
204	361	1486	1648	1
205	793	1526	61873	1
206	1015	1178	1659	1
207	455	1178	1659	1
208	391	1245	1246	1
209	1235	66389	66390	1
210	748	58492	65164	1
211	12	60	196	1
212	838	58397	58430	1
213	575	67591	67592	1
214	58196	58266	66434	1
215	506	1110	1277	1
216	683	688	60666	1
217	934	1072	1585	1
218	455	1013	1659	1
219	1245	1246	1248	1
220	1607	57942	65278	1
221	6	40	235	1
222	1087	1457	1495	1
223	137	1443	1468	1
224	525	987	994	1
225	1295	57216	57708	1
226	903	61688	63939	1
227	864	1445	1446	1
228	57225	57719	57931	1
229	107	1090	1511	1
230	1069	1070	1396	1
231	108	184	185	1
232	181	1273	1274	1
233	846	64463	67462	1
234	58439	58457	68173	1
235	583	1409	1410	1
236	244	833	834	1
237	528	1129	1131	1
238	181	1266	1498	1
239	653	966	1000	1
240	64783	64787	67564	1
241	593	1392	61728	1
242	778	60437	60440	1
243	1111	1112	1155	1
244	328	436	1380	1
245	325	64895	64898	1
246	58553	58569	65481	1
247	307	57916	68265	1
248	10	31	238	1
249	21	665	1579	1
250	248	672	673	1
251	403	58424	58472	1
252	39	67	104	1
253	893	1588	68956	1
254	662	1578	60464	1
255	58514	58535	64450	1
256	68	236	238	1
257	533	1144	67167	1
258	334	1452	1453	1
259	816	58073	67674	1
260	100	101	135	1
261	58178	65991	69121	1
262	373	58412	58442	1
263	100	134	135	1
264	58054	58161	65709	1
265	409	854	856	1
266	1105	57709	64822	1
267	93	121	173	1
268	261	433	447	1
269	21	664	666	1
270	822	69163	69164	1
271	568	58234	58297	1
272	122	1266	1498	1
273	443	639	1462	1
274	602	57951	67606	1
275	282	672	673	1
276	1048	1049	1206	1
277	138	867	1458	1
278	60372	60373	60448	1
279	548	57711	65815	1
280	58492	58514	58536	1
281	295	731	754	1
282	1464	58487	65108	1
283	1005	1315	1570	1
284	1005	1385	1570	1
285	805	64876	64877	1
286	416	1493	60475	1
287	463	607	1531	1
288	488	1166	1194	1
289	1618	58266	66434	1
290	727	775	61283	1
291	66435	66436	66437	1
292	405	64973	64988	1
293	283	1336	1574	1
294	302	898	900	1
295	511	1630	1631	1
296	14	270	271	1
297	37	270	271	1
298	406	58551	58567	1
299	193	769	1623	1
300	1006	1325	1662	1
301	1006	1325	1661	1
302	402	723	766	1
303	712	1211	68287	1
304	58368	65022	65029	1
305	824	59832	59834	1
306	58574	65848	66294	1
307	477	481	1391	1
308	421	1250	1251	1
309	545	58244	58307	1
310	750	58192	58260	1
311	60366	60369	65583	1
312	220	57228	57727	1
313	652	998	999	1
314	65179	65182	67923	1
315	58063	58169	61871	1
316	658	1281	1544	1
317	468	1006	1010	1
318	60434	60437	60440	1
319	627	632	1639	1
320	727	61283	61284	1
321	162	226	228	1
322	123	226	228	1
323	1091	1092	1097	1
324	735	736	1609	1
325	231	60395	62032	1
326	109	185	186	1
327	527	65177	65180	1
328	258	333	1450	1
329	27	66	142	1
330	618	622	1538	1
331	598	60383	60384	1
332	572	58547	58564	1
333	58234	58297	61077	1
334	57944	58093	58445	1
335	1019	1020	1026	1
336	345	66127	66128	1
337	63	110	132	1
338	697	57938	58087	1
339	815	58459	58581	1
340	831	65341	65342	1
341	448	459	867	1
342	421	1244	1250	1
343	415	1571	66037	1
344	1430	64914	67686	1
345	9	60421	60422	1
346	148	165	665	1
347	139	1011	1015	1
348	212	1247	1250	1
349	1222	1244	65655	1
350	26	264	1610	1
351	696	57229	57729	1
352	35	1232	62104	1
353	1042	64841	69256	1
354	192	717	1322	1
355	402	681	60666	1
356	482	1157	1162	1
357	439	1007	1008	1
358	809	58543	58560	1
359	272	273	276	1
360	1572	58398	58431	1
361	86	178	224	1
362	825	59758	59760	1
363	1626	58344	58388	1
364	106	58321	58369	1
365	1408	58238	58301	1
366	50	130	131	1
367	64831	67613	69249	1
368	1211	1212	67013	1
369	58502	58524	69198	1
370	1309	64364	64366	1
371	153	59076	59077	1
372	372	445	447	1
373	64908	64909	64910	1
374	682	60218	60220	1
375	813	64877	69300	1
376	866	1267	1270	1
377	388	401	1239	1
378	735	1530	57215	1
379	58181	58254	58316	1
380	417	58441	58468	1
381	293	1334	1335	1
382	916	1058	68287	1
383	576	794	58588	1
384	57239	58558	58574	1
385	58169	58244	66130	1
386	152	932	933	1
387	971	1016	1021	1
388	561	57231	57734	1
389	741	1530	57237	1
390	442	1031	1356	1
391	442	1356	1384	1
392	344	1060	1062	1
393	1278	58053	58160	1
394	697	58259	58370	1
395	60444	60446	65345	1
396	90	348	350	1
397	115	146	154	1
398	285	618	619	1
399	138	1452	1455	1
400	138	459	1455	1
401	153	1499	59078	1
402	873	67663	69292	1
403	629	1218	1219	1
404	752	65086	65087	1
405	294	623	1332	1
406	1576	58193	58263	1
407	816	64642	67673	1
408	1331	1332	1333	1
409	332	1109	1599	1
410	1282	60461	60466	1
411	483	1133	1150	1
412	409	729	855	1
413	876	64774	64775	1
414	571	1121	1196	1
415	514	1166	1194	1
416	1621	58265	58323	1
417	388	1240	60221	1
418	57925	58351	65858	1
419	60436	60439	65344	1
420	713	64726	67484	1
421	106	58369	58408	1
422	827	58573	58585	1
423	657	969	1017	1
424	947	58561	70084	1
425	625	1482	1650	1
426	615	1482	1650	1
427	524	543	59419	1
428	126	260	1195	1
429	1108	66637	66639	1
430	58511	67601	69238	1
431	476	480	1215	1
432	1087	1457	1511	1
433	551	1652	58458	1
434	1227	1231	65913	1
435	1009	1047	1545	1
436	122	1497	1498	1
437	1587	57211	57698	1
438	551	1651	1652	1
439	1213	58183	58255	1
440	750	58373	58411	1
441	288	1332	1494	1
442	43	1469	1470	1
443	1618	58266	58328	1
444	707	64860	67630	1
445	586	1566	1620	1
446	517	1129	1130	1
447	303	61690	61691	1
448	825	59758	65280	1
449	638	639	1462	1
450	943	944	1276	1
451	943	944	1497	1
452	1306	1307	64369	1
453	195	1335	1336	1
454	77	111	270	1
455	83	123	227	1
456	57904	58049	58157	1
457	979	1312	1313	1
458	577	57212	57917	1
459	344	1058	1059	1
460	180	1465	1580	1
461	365	485	508	1
462	9	60415	60419	1
463	653	962	966	1
464	371	1065	1066	1
465	686	1233	62103	1
466	6	121	236	1
467	291	1198	1220	1
468	64785	69006	69007	1
469	375	1634	1638	1
470	297	788	945	1
471	871	66813	68729	1
472	191	618	667	1
473	246	354	677	1
474	1489	58531	65097	1
475	470	471	1552	1
476	932	933	937	1
477	1644	58389	58422	1
478	39	312	833	1
479	58468	58492	65164	1
480	254	1265	1267	1
481	828	59761	59767	1
482	58064	58170	68219	1
483	715	717	1649	1
484	1107	57743	65412	1
485	58084	58186	58294	1
486	73	1069	1070	1
487	48	77	111	1
488	58167	63974	65991	1
489	519	1060	1062	1
490	759	895	57947	1
491	847	57931	65948	1
492	282	673	1574	1
493	490	1089	1093	1
494	693	58426	66255	1
495	1606	58091	58192	1
496	464	498	1647	1
497	340	1423	1595	1
498	852	1577	57218	1
499	1613	58456	58480	1
500	57699	57913	65193	1
501	123	226	227	1
502	3	47	72	1
503	10	47	72	1
504	1321	1517	1657	1
505	229	311	312	1
506	124	229	311	1
507	686	65475	65476	1
508	1341	58193	65237	1
509	748	58492	58514	1
510	1010	1325	1662	1
511	454	1010	1325	1
512	58152	64078	65499	1
513	890	64964	64965	1
514	58085	58186	58349	1
515	719	722	855	1
516	233	58606	63859	1
517	660	955	961	1
518	390	1248	1249	1
519	363	473	474	1
520	828	59760	59762	1
521	916	65715	65716	1
522	60410	60412	60414	1
523	18	940	1258	1
524	365	480	481	1
525	58390	65305	68982	1
526	34	76	94	1
527	549	1548	57214	1
528	58044	64745	69163	1
529	732	862	1622	1
530	1557	65171	65175	1
531	402	688	723	1
532	1257	58600	58604	1
533	191	667	1337	1
534	1603	61870	61872	1
535	647	1045	1047	1
536	64365	64367	64370	1
537	545	989	990	1
538	546	57222	57717	1
539	785	1603	64545	1
540	64782	64786	67568	1
541	58082	58184	64942	1
542	1633	64902	69313	1
543	1564	57227	57705	1
544	692	58449	58473	1
545	690	58156	58232	1
546	164	1153	1507	1
547	57933	58082	64941	1
548	831	1463	65341	1
549	404	65562	65563	1
550	289	645	1380	1
551	645	1379	1380	1
552	981	1319	1381	1
553	981	1318	1319	1
554	1304	58290	58341	1
555	773	58421	65094	1
556	739	1571	65731	1
557	530	972	1207	1
558	1562	57226	57723	1
559	654	955	961	1
560	764	60469	60473	1
561	1254	65848	68346	1
562	827	58598	58602	1
563	434	436	1339	1
564	1108	60407	60410	1
565	784	60446	60452	1
566	649	997	1000	1
567	62	1268	1275	1
568	792	61870	61871	1
569	869	64852	69105	1
570	66721	66723	68820	1
571	126	1474	1590	1
572	1292	57954	64958	1
573	1626	58289	58344	1
574	168	1072	1579	1
575	58511	67189	67601	1
576	1157	1158	1162	1
577	554	58353	64911	1
578	906	907	908	1
579	254	1266	1268	1
580	1340	58197	65237	1
581	139	1011	1611	1
582	422	1581	64971	1
583	699	58194	58264	1
584	395	60416	60418	1
585	58400	58433	65006	1
586	232	1189	62328	1
587	64760	68446	69489	1
588	572	58547	66697	1
589	535	60459	60468	1
590	479	1097	1098	1
591	513	1172	1173	1
592	921	1258	1259	1
593	1183	57922	58072	1
594	492	1082	1174	1
595	1452	1453	1455	1
596	594	1286	64807	1
597	579	581	1536	1
598	695	1608	65728	1
599	1297	64361	67362	1
600	1083	1358	1518	1
601	627	630	631	1
602	627	632	1219	1
603	418	60371	60373	1
604	886	64970	64972	1
605	881	60386	66638	1
606	551	1643	65186	1
607	1129	1130	1131	1
608	828	59759	59761	1
609	549	1548	61546	1
610	64854	68706	69103	1
611	516	1130	1153	1
612	637	1343	1344	1
613	255	1469	1640	1
614	526	57697	57912	1
615	64762	67527	67529	1
616	213	386	1550	1
617	518	1064	1176	1
618	632	1033	1343	1
619	95	278	279	1
620	370	1172	1630	1
621	247	1481	1482	1
622	64910	64912	67684	1
623	343	913	1467	1
624	64919	68403	69318	1
625	190	282	672	1
626	708	58552	67907	1
627	58171	66724	68760	1
628	1174	1175	1177	1
629	613	614	617	1
630	521	1154	61078	1
631	256	1442	1632	1
632	331	1451	1458	1
633	168	1072	1585	1
634	60	64	108	1
635	491	1083	1100	1
636	1193	1386	1556	1
637	321	58425	67753	1
638	880	1301	64364	1
639	1315	1569	1570	1
640	1385	1569	1570	1
641	880	64366	64369	1
642	836	1490	57217	1
643	1636	64758	64759	1
644	885	67245	68686	1
645	315	1602	58233	1
646	284	613	617	1
647	61	1079	1513	1
648	57925	58455	66534	1
649	519	1060	1061	1
650	57915	58060	65280	1
651	1264	1446	1447	1
652	523	1113	1115	1
653	432	433	434	1
654	1246	1248	1252	1
655	257	1109	1599	1
656	663	1022	1076	1
657	601	58100	64935	1
658	138	459	867	1
659	700	58194	58198	1
660	1299	64362	67362	1
661	123	228	262	1
662	269	382	1496	1
663	57921	58310	58360	1
664	796	950	1413	1
665	784	60456	60462	1
666	59583	59584	59585	1
667	60	113	196	1
668	528	1129	1139	1
669	487	1146	1147	1
670	87	184	185	1
671	58451	58471	65094	1
672	1289	64796	64799	1
673	368	1120	1139	1
674	316	58083	58185	1
675	214	1223	60418	1
676	57231	57734	66220	1
677	64817	67597	67599	1
678	927	1096	1097	1
679	289	436	640	1
680	269	381	383	1
681	592	60387	65825	1
682	68908	69191	69872	1
683	885	64976	67740	1
684	361	860	1435	1
685	812	67575	67576	1
686	412	736	1622	1
687	46	59587	59589	1
688	606	1140	1141	1
689	1225	1226	64983	1
690	498	1051	1531	1
691	569	58233	58388	1
692	331	1458	1599	1
693	841	64927	66289	1
694	702	57226	57723	1
695	58350	58393	58426	1
696	64925	64927	68560	1
697	58077	66723	66725	1
698	551	1643	58505	1
699	738	1415	1417	1
700	1003	1384	1385	1
701	95	155	278	1
702	810	59832	59835	1
703	370	1630	1631	1
704	716	1487	1549	1
705	1226	64985	65916	1
706	646	1044	1508	1
707	675	920	922	1
708	155	207	278	1
709	486	509	510	1
710	1642	58267	65666	1
711	496	498	1647	1
712	1594	58372	58410	1
713	1427	65046	68277	1
714	1256	64959	64960	1
715	245	834	835	1
716	711	1058	1211	1
717	559	58172	58247	1
718	454	1325	1660	1
719	1282	60466	60471	1
720	848	58351	69325	1
721	58439	58466	69042	1
722	525	544	996	1
723	547	975	976	1
724	882	60402	60405	1
725	231	60387	60389	1
726	67215	67216	69047	1
727	90	347	834	1
728	180	1274	1466	1
729	714	856	857	1
730	746	60461	60466	1
731	845	64942	64944	1
732	892	1395	1596	1
733	248	670	671	1
734	826	59762	59765	1
735	56	70	208	1
736	979	1315	1353	1
737	195	1336	1574	1
738	919	924	941	1
739	526	1635	57697	1
740	67490	67491	69153	1
741	703	57901	58047	1
742	478	1086	1087	1
743	313	58188	66393	1
744	318	65848	68596	1
745	58065	66724	66727	1
746	992	58578	58588	1
747	60218	60220	65477	1
748	1383	57727	57937	1
749	1655	57905	58050	1
750	58528	67669	69303	1
751	1426	64893	68277	1
752	610	1449	1454	1
753	6	40	92	1
754	1192	1533	1534	1
755	621	1533	1534	1
756	57903	64061	65348	1
757	57715	57927	58066	1
758	286	625	1487	1
759	1613	67465	67467	1
760	67	162	228	1
761	566	57695	57911	1
762	482	1149	1157	1
763	57235	57730	67131	1
764	38	353	1600	1
765	593	1392	1393	1
766	699	58093	58194	1
767	627	631	1639	1
768	1299	59154	59155	1
769	106	57939	58088	1
770	59762	59766	66696	1
771	58247	58310	66533	1
772	844	65022	65023	1
773	22	473	474	1
774	500	504	1160	1
775	726	758	759	1
776	58248	58311	58361	1
777	308	469	470	1
778	308	470	1201	1
779	1367	65111	65112	1
780	246	348	677	1
781	1256	58570	58583	1
782	61	1079	1080	1
783	139	446	1015	1
784	213	1248	1249	1
785	58364	69286	69456	1
786	370	1169	1170	1
787	57	173	175	1
788	212	305	892	1
789	254	1265	1266	1
790	1341	58098	65237	1
791	418	60369	60371	1
792	1371	64461	66073	1
793	417	58410	64468	1
794	375	1128	1634	1
795	58073	58177	67706	1
796	57714	57924	58067	1
797	203	581	1536	1
798	851	60367	68383	1
799	747	64464	64467	1
800	1104	57919	66848	1
801	767	65269	65271	1
802	1202	1476	1500	1
803	452	1476	1500	1
804	212	305	1394	1
805	64761	64762	68002	1
806	37	40	92	1
807	693	58393	58419	1
808	1572	58505	58527	1
809	1184	1559	65182	1
810	458	971	977	1
811	65186	65187	68486	1
812	697	57229	57728	1
813	1227	65913	65915	1
814	921	942	1276	1
815	786	64543	64544	1
816	261	448	1475	1
817	1376	65086	68403	1
818	67	104	162	1
819	295	729	855	1
820	819	58173	58248	1
821	1012	1013	1659	1
822	333	1442	1632	1
823	58391	58421	67854	1
824	893	1568	68956	1
825	486	508	509	1
826	58433	65006	65007	1
827	691	57904	58049	1
828	598	60417	60421	1
829	336	476	1214	1
830	75	590	60409	1
831	864	1264	1446	1
832	792	793	61872	1
833	814	58506	67671	1
834	847	58182	66260	1
835	57923	58073	58311	1
836	823	58551	58581	1
837	791	58063	58169	1
838	564	58254	58316	1
839	58599	58603	58605	1
840	1107	65413	65414	1
841	338	493	1077	1
842	338	493	1391	1
843	675	918	919	1
844	203	949	1392	1
845	375	1638	61309	1
846	287	1326	1327	1
847	661	948	974	1
848	84	127	227	1
849	106	1061	58408	1
850	633	1344	1586	1
851	824	59838	59841	1
852	57923	67703	67712	1
853	66490	68041	69580	1
854	335	459	469	1
855	1099	1261	1382	1
856	692	58419	58449	1
857	281	293	1573	1
858	27	65	142	1
859	307	57741	58051	1
860	838	58056	58163	1
861	836	983	1349	1
862	19	1548	61546	1
863	360	382	1471	1
864	64760	67528	67529	1
865	374	694	65728	1
866	58246	58309	68857	1
867	463	607	1048	1
868	905	1411	63936	1
869	36	50	130	1
870	655	956	1413	1
871	616	619	1625	1
872	58426	58442	66255	1
873	57210	58090	65019	1
874	590	1620	62327	1
875	514	1169	1631	1
876	879	58081	58183	1
877	1058	1211	68287	1
878	107	1444	1445	1
879	439	1381	1436	1
880	109	186	187	1
881	39	78	242	1
882	1257	58597	58601	1
883	1084	1085	1088	1
884	63936	63937	67482	1
885	502	1026	1027	1
886	327	65666	65669	1
887	1212	1213	58183	1
888	771	1401	1654	1
889	43	255	1195	1
890	1231	1232	1236	1
891	257	293	1573	1
892	512	1513	1629	1
893	286	1537	1650	1
894	615	1537	1650	1
895	1297	1300	64365	1
896	59835	59836	65275	1
897	67287	69268	69417	1
898	296	758	57946	1
899	51	263	1398	1
900	791	66129	66131	1
901	387	1237	1249	1
902	57949	58060	65319	1
903	1463	58544	65337	1
904	223	224	1275	1
905	14	34	79	1
906	1240	60219	62105	1
907	409	832	857	1
908	16	135	157	1
909	873	58438	69293	1
910	64780	67552	67554	1
911	379	931	935	1
912	784	60452	60458	1
913	64769	68728	68729	1
914	787	950	951	1
915	1284	1285	1294	1
916	821	58359	67970	1
917	60220	60222	65270	1
918	1303	59148	59150	1
919	763	65733	65734	1
920	548	57223	57710	1
921	709	67805	67806	1
922	629	1190	1217	1
923	682	60218	60219	1
924	655	950	1413	1
925	655	951	952	1
926	406	58567	67742	1
927	738	1414	1420	1
928	415	1571	57740	1
929	584	60396	60400	1
930	697	58087	58188	1
931	457	1002	1003	1
932	912	916	65716	1
933	1366	58441	58468	1
934	120	310	1070	1
935	1057	1221	1342	1
936	1221	1342	1542	1
937	48	63	110	1
938	541	994	995	1
939	137	253	1640	1
940	58457	58481	66905	1
941	901	1411	60697	1
942	29	57	175	1
943	64895	64898	65049	1
944	1464	58487	67717	1
945	60440	60445	65342	1
946	654	952	963	1
947	37	40	237	1
948	167	679	680	1
949	319	57900	58044	1
950	1351	60439	60444	1
951	596	61689	64370	1
952	64778	64780	67554	1
953	7	104	162	1
954	410	729	832	1
955	1591	1592	65194	1
956	888	69521	69522	1
957	443	1328	1329	1
958	787	946	950	1
959	351	362	1460	1
960	57722	57933	64471	1
961	726	753	758	1
962	663	1018	1019	1
963	1309	64366	64369	1
964	283	668	673	1
965	29	273	276	1
966	29	57	276	1
967	32	80	160	1
968	400	683	1357	1
969	744	58327	58375	1
970	853	64929	68011	1
971	356	1482	1483	1
972	1481	1482	1483	1
973	119	143	274	1
974	1614	57208	57694	1
975	464	500	1160	1
976	437	1046	1378	1
977	801	64868	67228	1
978	417	1646	58443	1
979	31	238	240	1
980	90	347	348	1
981	1184	58249	58312	1
982	159	1463	58561	1
983	505	1520	1521	1
984	1305	58317	58367	1
985	441	960	1280	1
986	441	1280	1441	1
987	1283	58607	65118	1
988	60385	60387	66649	1
989	1604	59589	65284	1
990	724	725	728	1
991	70	198	199	1
992	1303	58150	59152	1
993	39	67	229	1
994	526	57912	58057	1
995	513	1176	1177	1
996	343	909	913	1
997	255	1590	1640	1
998	58	97	128	1
999	583	680	1406	1
1000	269	381	382	1
1001	284	667	668	1
1002	681	683	60666	1
1003	1351	65341	65343	1
1004	385	1246	1247	1
1005	57732	57942	65278	1
1006	43	255	1469	1
1007	726	753	775	1
1008	287	1327	1555	1
1009	58243	67577	68760	1
1010	1572	58458	58482	1
1011	58407	67592	67723	1
1012	540	1024	1025	1
1013	979	1311	1312	1
1014	212	1251	1394	1
1015	256	331	1470	1
1016	57925	58172	65858	1
1017	156	207	278	1
1018	581	593	1535	1
1019	986	987	994	1
1020	194	407	857	1
1021	190	672	674	1
1022	349	355	1483	1
1023	1189	62327	62329	1
1024	1185	65172	65176	1
1025	1108	60410	60414	1
1026	543	996	59419	1
1027	258	1448	1449	1
1028	1375	58058	69423	1
1029	1363	64462	64465	1
1030	1386	1537	1549	1
1031	59832	59835	59838	1
1032	659	1029	1030	1
1033	1005	1354	1355	1
1034	11	41	76	1
1035	1060	1061	58408	1
1036	399	400	1553	1
1037	1490	60456	60462	1
1038	1122	1123	1125	1
1039	647	1008	1043	1
1040	439	1008	1043	1
1041	439	1001	1381	1
1042	422	58576	59843	1
1043	725	775	61283	1
1044	412	731	733	1
1045	621	1533	1556	1
1046	1193	1533	1556	1
1047	570	1626	1638	1
1048	798	64920	67216	1
1049	626	1327	1534	1
1050	65044	65046	67686	1
1051	1254	58476	68346	1
1052	626	1326	1327	1
1053	64467	64470	64472	1
1054	877	58231	65232	1
1055	1562	57742	68075	1
1056	388	681	60221	1
1057	498	607	1531	1
1058	288	1331	1332	1
1059	57239	57743	57945	1
1060	937	938	941	1
1061	1368	60371	60373	1
1062	520	1122	1125	1
1063	74	953	1029	1
1064	830	58598	65305	1
1065	57224	57720	58295	1
1066	735	1609	57706	1
1067	860	1516	1553	1
1068	58053	58160	68011	1
1069	336	472	473	1
1070	527	65174	65177	1
1071	839	58163	64913	1
1072	438	650	1438	1
1073	650	1437	1438	1
1074	334	1449	1454	1
1075	492	1083	1515	1
1076	12	60	108	1
1077	64785	67541	67542	1
1078	760	895	65456	1
1079	220	1509	62839	1
1080	18	920	1258	1
1081	164	1153	1196	1
1082	202	209	1535	1
1083	1305	57224	58367	1
1084	902	64367	64370	1
1085	526	58164	58240	1
1086	898	899	900	1
1087	57918	58064	58168	1
1088	66636	66637	66638	1
1089	13	84	145	1
1090	1	356	1486	1
1091	700	57742	57953	1
1092	58186	58294	58349	1
1093	152	679	935	1
1094	814	58459	58506	1
1095	367	1130	1131	1
1096	58576	58586	68313	1
1097	707	67630	69704	1
1098	222	64847	64849	1
1099	245	534	674	1
1100	890	64973	64977	1
1101	55	81	197	1
1102	1315	1353	1354	1
1103	1361	60442	64470	1
1104	951	952	954	1
1105	164	1608	66241	1
1106	584	591	63058	1
1107	749	58418	58569	1
1108	1251	60412	60415	1
1109	827	58594	58598	1
1110	13	99	161	1
1111	1368	60448	64470	1
1112	888	58462	58486	1
1113	649	997	998	1
1114	462	1542	1543	1
1115	58421	58451	65094	1
1116	333	1450	1451	1
1117	58598	58602	65305	1
1118	419	58091	58260	1
1119	1499	59078	59079	1
1120	20	238	239	1
1121	337	484	1151	1
1122	599	63853	67109	1
1123	502	1027	1616	1
1124	28	34	76	1
1125	537	783	60450	1
1126	159	785	60452	1
1127	765	58261	67763	1
1128	413	1417	1624	1
1129	712	916	68287	1
1130	64745	69163	69164	1
1131	660	962	974	1
1132	372	449	452	1
1133	826	58520	64647	1
1134	65059	65060	67800	1
1135	29	176	274	1
1136	29	175	176	1
1137	182	431	432	1
1138	788	1347	61275	1
1139	1020	1023	1026	1
1140	421	1222	60410	1
1141	1581	59836	65275	1
1142	1288	64800	67586	1
1143	351	359	1460	1
1144	599	58529	63850	1
1145	486	510	1513	1
1146	16	134	135	1
1147	4	1132	1150	1
1148	501	1031	1342	1
1149	661	983	1528	1
1150	836	983	1528	1
1151	521	1124	1154	1
1152	1002	1004	1006	1
1153	194	688	832	1
1154	1312	1313	1314	1
1155	243	834	835	1
1156	847	58182	65948	1
1157	246	347	348	1
1158	375	1126	58297	1
1159	48	110	111	1
1160	58391	65129	67356	1
1161	879	58183	58255	1
1162	57236	57239	58086	1
1163	1001	1004	1007	1
1164	60382	60383	60384	1
1165	569	1638	61309	1
1166	503	1353	1354	1
1167	718	722	1399	1
1168	1433	59770	59771	1
1169	290	1191	1217	1
1170	681	682	60223	1
1171	696	57729	66255	1
