1	70226
37	  8.65315310e+01	  7.66240000e+00	  4.61140000e-01
38	  1.35582190e+02	  2.04838740e+01	  5.62838900e+00
39	  1.11652134e+02	  2.52553280e+01	 -2.53581000e-01
40	  8.81319770e+01	  9.96131600e+00	 -1.17658000e-01
41	  9.20661600e+01	  4.15094200e+00	  5.68702900e+00
42	  9.24345980e+01	  3.88638900e+00	  6.76629200e+00
43	  9.11321310e+01	  7.95196780e+01	  2.49000000e-04
44	  1.68894800e+01	  5.00830550e+01	  6.23698770e+01
45	  9.19267850e+01	  3.85753000e+00	  7.75881100e+00
46	  1.62647904e+02	  1.20986943e+02	  1.31312157e+02
47	  9.42469930e+01	  6.72462700e+00	  1.65382000e-01
48	  9.25376760e+01	  5.33359900e+00	  2.60389500e+00
49	  4.98925400e+01	  2.47750650e+01	  4.54386000e-01
50	  9.59212070e+01	  4.76871500e+00	  5.63253500e+00
51	  1.15225842e+02	  1.15491060e+01	  2.43331490e+01
52	  1.07354063e+02	  9.65579900e+00	  2.19962290e+01
53	  9.83820970e+01	  5.30354600e+00	  5.92747670e+01
54	  7.80032680e+01	  5.86976800e+00	  9.33104000e+00
55	  1.02131146e+02	  7.98869100e+00	  2.34284340e+01
56	  1.02750739e+02	  7.15637700e+00	  4.04197490e+01
57	  8.33538330e+01	  1.03550500e+01	 -1.47623000e-01
58	  9.33455230e+01	  3.93800000e+00	  1.00745440e+01
59	  9.75678590e+01	  4.78566500e+00	  9.75546400e+00
60	  9.34965800e+01	  5.46223100e+00	  2.03378530e+01
61	  4.13017400e+00	  1.12501463e+02	  3.45449240e+01
62	  6.69034760e+01	  4.73818780e+01	  1.23270000e-02
63	  9.41129750e+01	  4.92701200e+00	  4.10103200e+00
64	  9.38185840e+01	  4.69935000e+00	  1.58493650e+01
65	  9.66778090e+01	  4.46468100e+00	  7.98667600e+00
66	  9.39651640e+01	  3.84342400e+00	  8.38572100e+00
67	  1.12229451e+02	  1.54136100e+01	 -3.93254000e-01
68	  9.17181040e+01	  1.08966560e+01	 -7.30720000e-02
69	  6.13760050e+01	  1.25813300e+01	  4.22540600e+00
70	  9.86830520e+01	  7.83236800e+00	  3.21168510e+01
71	  7.90140630e+01	  6.23078500e+00	  4.40211500e+01
72	  9.19498690e+01	  7.85904800e+00	  7.45650000e-02
73	  1.28885633e+02	  1.26302820e+01	  5.52310360e+01
74	  1.50086789e+02	  1.88644931e+02	  4.10683960e+01
75	  6.45463410e+01	  1.06726230e+01	  8.36227000e+01
76	  9.04396020e+01	  3.98577200e+00	  7.00550200e+00
77	  9.00461650e+01	  6.22778400e+00	  1.24994000e+00
78	  1.00717298e+02	  2.41560280e+01	 -3.76280000e-02
79	  8.26163120e+01	  4.65867000e+00	  7.76548300e+00
80	  9.95591960e+01	  7.28879200e+00	  2.20624180e+01
81	  1.00367803e+02	  7.93456200e+00	  2.72724050e+01
82	  1.02814371e+02	  7.70547500e+00	  1.83141250e+01
83	  1.12079112e+02	  1.08611040e+01	  1.38139870e+01
84	  1.04419871e+02	  6.56649700e+00	  8.61942000e+00
85	  7.51959630e+01	  1.52134360e+01	 -3.49052000e-01
86	  6.63735650e+01	  2.58220910e+01	 -2.95457000e-01
87	  8.14639090e+01	  5.36144700e+00	  1.37172100e+01
88	  6.72909080e+01	  1.10153920e+01	  2.20696600e+01
89	  1.03201172e+02	  4.17722540e+01	  5.18900000e-03
90	  1.30231594e+02	  4.86033210e+01	 -1.10462000e-01
91	  1.60306647e+02	  1.21905901e+02	 -1.97852000e-01
92	  8.64640480e+01	  1.08707460e+01	 -1.47912000e-01
93	  8.50639130e+01	  1.79037100e+01	  3.69700000e-03
94	  8.87114940e+01	  4.58911700e+00	  5.14286400e+00
95	  5.55271030e+01	  1.23963470e+01	  4.19657550e+01
96	  9.45179690e+01	  3.91111800e+00	  9.82295200e+00
97	  9.31347920e+01	  4.15958400e+00	  1.24819030e+01
98	  1.07440076e+02	  8.70482800e+00	  3.06883280e+01
99	  9.77244290e+01	  5.08210500e+00	  1.41036110e+01
100	  9.70618530e+01	  5.05026500e+00	  2.46964800e+00
101	  9.96075850e+01	  6.08938400e+00	  6.75827000e-01
102	  9.64347020e+01	  4.42604500e+00	  9.61002900e+00
103	  9.73530900e+01	  4.86414500e+00	  1.17542870e+01
104	  1.04075300e+02	  1.69111590e+01	 -2.22632000e-01
105	  4.08371300e+00	  7.65195350e+01	  4.08385860e+01
106	  9.85353300e+00	  1.08121844e+02	  1.10337532e+02
107	  3.48025600e+01	  8.70883590e+01	  1.00060000e-02
108	  8.93306200e+01	  4.73223600e+00	  1.76385390e+01
109	  8.11125200e+01	  7.59413200e+00	  2.33994410e+01
110	  9.24100090e+01	  4.70558700e+00	  4.36231200e+00
111	  9.03962970e+01	  5.03004300e+00	  3.45544700e+00
112	  8.88955570e+01	  2.32055330e+01	  7.32300000e-03
113	  9.60216140e+01	  5.92601000e+00	  2.12514000e+01
114	  9.45053210e+01	  6.92357500e+00	  2.50174550e+01
115	  8.74491850e+01	  7.73517000e+00	  3.51273760e+01
116	  9.68360680e+01	  5.48577200e+00	  1.82394770e+01
117	  8.97541030e+01	  7.72691700e+00	  2.97741450e+01
118	  9.70292460e+01	  7.94086400e+00	 -1.71278000e-01
119	  7.44412550e+01	  8.20844500e+00	  1.51461130e+01
120	  1.15284209e+02	  8.71592800e+00	  3.99905110e+01
121	  8.67735960e+01	  1.37633930e+01	 -6.04470000e-02
122	  3.31697010e+01	  5.36151390e+01	 -4.57267000e-01
123	  1.12232647e+02	  9.15018800e+00	  5.81503500e+00
124	  1.23471937e+02	  1.41359180e+01	  6.22562700e+00
125	  7.65337790e+01	  3.78651200e+01	  6.66900000e-03
126	  8.74240490e+01	  5.84430980e+01	  2.40000000e-04
127	  1.06218825e+02	  8.62270100e+00	  1.43774230e+01
128	  9.47651090e+01	  4.25514800e+00	  1.11814050e+01
129	  9.55869270e+01	  4.68162500e+00	  1.27750680e+01
130	  9.48613950e+01	  4.69856100e+00	  5.24599900e+00
131	  9.56204140e+01	  4.96114600e+00	  4.11655500e+00
132	  9.35938990e+01	  4.28058600e+00	  5.68519400e+00
133	  9.46791790e+01	  5.41116800e+00	  2.03169000e+00
134	  9.73468540e+01	  4.84711800e+00	  4.70806600e+00
135	  1.00144483e+02	  5.06871100e+00	  3.16759900e+00
136	  3.19686270e+01	  3.02954760e+01	  1.58963000e+01
137	  6.60636430e+01	  7.11941340e+01	  7.71000000e-04
138	  6.88372170e+01	  1.17770168e+02	 -9.07900000e-03
139	  1.05133414e+02	  1.59405066e+02	  1.71023280e+01
140	  9.60123240e+01	  4.50304000e+00	  6.72677100e+00
141	  9.72124500e+01	  4.77735300e+00	  6.44963900e+00
142	  9.52314810e+01	  4.04373600e+00	  7.54363700e+00
143	  6.60756370e+01	  1.04634130e+01	  1.12158710e+01
144	  9.85169960e+01	  4.88147300e+00	  8.07275200e+00
145	  1.01104586e+02	  5.43110400e+00	  8.43334100e+00
146	  8.37314340e+01	  7.80680300e+00	  2.93903500e+01
147	  7.41180930e+01	  8.77626700e+00	  2.90849190e+01
148	  6.24098340e+01	  1.10183710e+01	  3.19786220e+01
149	  9.29332690e+01	  3.84693000e+00	  7.62531000e+00
150	  9.24850700e+01	  3.86752400e+00	  8.73314700e+00
151	  9.15644080e+01	  3.88069400e+00	  1.02876620e+01
152	  3.47031070e+01	  2.56994520e+01	  5.64715240e+01
153	  3.31946770e+01	  3.27838040e+01	  9.71418420e+01
154	  8.01407880e+01	  7.45406000e+00	  3.65733230e+01
155	  6.97268400e+01	  7.65600800e+00	  4.04613600e+01
156	  6.67220280e+01	  7.87860000e+00	  6.15024890e+01
157	  1.02682858e+02	  5.46698500e+00	  5.11029100e+00
158	  9.43109750e+01	  2.15428158e+02	  4.97916600e+01
159	  1.28538108e+02	  1.92671058e+02	  1.16961892e+02
160	  9.99557720e+01	  6.76937600e+00	  1.95990900e+01
161	  9.98014400e+01	  6.05130700e+00	  1.64327540e+01
162	  1.08160276e+02	  1.06397660e+01	  1.20201000e-01
163	  4.25322200e+00	  1.00161999e+02	  7.03594060e+01
164	  1.40442580e+01	  1.56920963e+02	  7.96006850e+01
165	  5.23901810e+01	  1.48402530e+01	  3.27487710e+01
166	  4.43067040e+01	  1.87150260e+01	  4.57653950e+01
167	  4.93302310e+01	  1.47459160e+01	  6.57664600e+01
168	  3.91566170e+01	  2.32188260e+01	  2.42881380e+01
169	  3.10794400e+01	  2.95091110e+01	  3.79540790e+01
170	  3.59386390e+01	  2.53474660e+01	  7.69674360e+01
171	  9.05310890e+01	  3.85027000e+00	  1.20825920e+01
172	  9.09538450e+01	  4.09192500e+00	  1.45222620e+01
173	  8.30941690e+01	  1.43068650e+01	 -1.25675000e-01
174	  8.00431570e+01	  1.75765110e+01	 -1.10416000e-01
175	  7.90604540e+01	  1.22051750e+01	 -3.24097000e-01
176	  7.31843170e+01	  1.00581450e+01	  5.41114000e-01
177	  6.78606470e+01	  1.55903940e+01	  1.61410000e-01
178	  5.86692900e+01	  2.02971060e+01	  5.87919000e-01
179	  5.19067350e+01	  1.63874360e+01	  6.82633400e+00
180	  3.99742840e+01	  2.38563980e+01	  7.69014000e+00
181	  4.02795390e+01	  3.82219860e+01	  3.98049000e-01
182	  1.14290831e+02	  1.19579553e+02	 -5.48100000e-03
183	  8.57379670e+01	  3.95480900e+00	  1.09664270e+01
184	  8.56548500e+01	  4.26612000e+00	  1.46905120e+01
185	  8.43806230e+01	  5.66625700e+00	  1.85999680e+01
186	  7.92852040e+01	  7.22985100e+00	  1.87055870e+01
187	  7.52482830e+01	  8.96435900e+00	  2.19508990e+01
188	  7.45021730e+01	  2.12671680e+01	 -1.87867000e-01
189	  7.52903380e+01	  2.90411140e+01	 -4.66240000e-02
190	  1.08156170e+02	  6.35110930e+01	 -1.14600000e-03
191	  1.41325194e+02	  8.82607670e+01	  3.27900000e-03
192	  1.78290930e+02	  8.84468760e+01	  2.13855240e+01
193	  1.74001941e+02	  1.35535591e+02	  5.67961120e+01
194	  1.74095074e+02	  7.22951260e+01	  6.60374210e+01
195	  1.14707896e+02	  8.87700510e+01	 -9.49000000e-04
196	  9.44294990e+01	  6.15940500e+00	  2.28949080e+01
197	  9.90998550e+01	  7.69125300e+00	  2.43684270e+01
198	  9.70420350e+01	  7.65529800e+00	  2.67014440e+01
199	  9.38418120e+01	  7.61301800e+00	  2.84289490e+01
200	  9.30629940e+01	  7.87085400e+00	  3.36962560e+01
201	  9.28176250e+01	  6.59952200e+00	  4.46590370e+01
202	  8.44205970e+01	  5.15801900e+00	  5.77565310e+01
203	  8.94454410e+01	  7.11209300e+00	  8.06135840e+01
204	  9.12272070e+01	  7.36380200e+00	  3.90680030e+01
205	  8.59257700e+01	  6.85128900e+00	  4.20495250e+01
206	  8.43368670e+01	  5.80432900e+00	  4.90769200e+01
207	  7.43612200e+01	  6.01236100e+00	  5.18877010e+01
208	  9.60967110e+01	  7.49737600e+00	  3.80912270e+01
209	  9.19209920e+01	  5.44116700e+00	  5.34176920e+01
210	  1.00026835e+02	  5.99661400e+00	  5.01680150e+01
211	  1.14685748e+02	  7.92305800e+00	  5.46664550e+01
212	  1.19600967e+02	  1.09066450e+01	  7.89186000e+01
213	  1.49166737e+02	  2.91546840e+01	  7.75241280e+01
214	  1.32405110e+02	  2.34558030e+01	  1.04019903e+02
215	  1.25445223e+02	  5.91381500e+01	  1.60212823e+02
216	  1.08616400e+02	  3.00417640e+01	  1.35993545e+02
217	  1.40607888e+02	  4.13313750e+01	  1.31395092e+02
218	  1.63729112e+02	  7.65243700e+01	  1.29434880e+02
219	  9.62861560e+01	  4.63580000e+00	  1.09627410e+01
220	  1.15821110e+01	  6.93070310e+01	  9.75558840e+01
221	  2.66962680e+01	  7.79442100e+01	  1.40795733e+02
222	  6.61624840e+01	  9.54964680e+01	  1.70418482e+02
223	  6.69370220e+01	  3.55859250e+01	 -7.47950000e-02
224	  5.71663500e+01	  3.25477270e+01	 -4.05631000e-01
225	  1.06033377e+02	  6.28962500e+00	  4.79110000e+00
226	  1.09314457e+02	  7.64237600e+00	  2.90773100e+00
227	  1.08283633e+02	  8.02042400e+00	  8.10957000e+00
228	  1.14097409e+02	  1.04995690e+01	  1.30960800e+00
229	  1.19867663e+02	  1.59857750e+01	  9.29451000e-01
230	  9.38580810e+01	  3.92595800e+00	  6.98572500e+00
231	  8.05492150e+01	  1.43712700e+01	  1.02489215e+02
232	  5.53021560e+01	  2.11207060e+01	  1.06140417e+02
233	  7.32607250e+01	  2.67859040e+01	  1.29934978e+02
234	  4.16745340e+01	  3.95276730e+01	  1.26424316e+02
235	  8.97592900e+01	  1.09534530e+01	 -6.43750000e-02
236	  9.04528930e+01	  1.34432710e+01	 -8.25200000e-03
237	  8.96424510e+01	  8.70504200e+00	  1.92780000e-02
238	  9.41420490e+01	  1.48244420e+01	 -1.61250000e-02
239	  9.47639100e+01	  2.10448130e+01	  8.87400000e-03
240	  9.81766060e+01	  1.80290930e+01	 -1.67780000e-02
241	  9.48489190e+01	  2.85183040e+01	  5.67100000e-03
242	  1.02262890e+02	  3.26528670e+01	 -2.21640000e-02
243	  1.10656253e+02	  3.61167810e+01	 -2.30820000e-02
244	  1.26184482e+02	  3.30126440e+01	 -4.03606000e-01
245	  1.16812261e+02	  4.93622110e+01	  5.10500000e-03
246	  1.43052355e+02	  3.40793110e+01	  9.65788000e-01
247	  1.58220659e+02	  5.92735880e+01	 -5.11071000e-01
248	  1.26084592e+02	  6.35805670e+01	  3.42800000e-03
249	  9.39882240e+01	  3.88417640e+01	  2.05900000e-03
250	  9.55771080e+01	  4.97057320e+01	 -4.39000000e-04
251	  8.47565200e+01	  4.04579010e+01	  1.66100000e-03
252	  7.70566580e+01	  4.77638730e+01	  2.49000000e-03
253	  7.08394050e+01	  5.90561280e+01	  2.92800000e-03
254	  5.14300660e+01	  5.99028090e+01	 -1.92440000e-02
255	  8.23956600e+01	  6.90290510e+01	  1.07500000e-03
256	  7.65822410e+01	  8.76650290e+01	 -8.18000000e-04
257	  9.53858410e+01	  1.02800672e+02	  1.82800000e-03
258	  5.66565880e+01	  9.22621420e+01	 -2.90000000e-04
259	  3.92953100e+01	  1.17745352e+02	  1.21380000e-02
260	  9.79188180e+01	  6.10722870e+01	 -1.13900000e-03
261	  9.19770510e+01	  1.28942476e+02	 -1.76400000e-02
262	  1.17191234e+02	  1.18707230e+01	  6.14358400e+00
263	  1.20859690e+02	  1.35670000e+01	  1.46180190e+01
264	  1.30805444e+02	  1.65114250e+01	  1.96953290e+01
265	  1.28019291e+02	  1.36469860e+01	  3.32259340e+01
266	  1.40919415e+02	  2.04558050e+01	  4.43674560e+01
267	  1.52844531e+02	  3.31123240e+01	  3.54539550e+01
268	  1.64337794e+02	  4.95187740e+01	  5.42202850e+01
269	  1.52946754e+02	  3.22546170e+01	  5.61476800e+01
270	  8.77857600e+01	  5.41016600e+00	  2.81351700e+00
271	  8.50677360e+01	  5.58441800e+00	  2.38603300e+00
272	  8.28154330e+01	  5.06608600e+00	  4.06069100e+00
273	  7.92875130e+01	  5.53196600e+00	  4.50159200e+00
274	  7.35015970e+01	  7.29122600e+00	  5.82736400e+00
275	  6.78562740e+01	  9.63304700e+00	  3.45627800e+00
276	  8.24158300e+01	  6.39221000e+00	  1.39195300e+00
277	  9.11697930e+01	  3.85323700e+00	  8.74499600e+00
278	  6.26056210e+01	  8.68034400e+00	  5.13950470e+01
279	  5.19803470e+01	  1.32604350e+01	  5.35271650e+01
280	  1.01222819e+02	  7.27691090e+01	 -7.61000000e-04
281	  1.03608183e+02	  8.56644690e+01	 -2.68000000e-04
282	  1.12904929e+02	  7.51804140e+01	 -1.27200000e-03
283	  1.28355947e+02	  8.04387300e+01	  4.20000000e-05
284	  1.41316315e+02	  6.87031920e+01	  1.50200000e-03
285	  1.57540396e+02	  7.87566830e+01	 -4.71390000e-02
286	  1.78540207e+02	  6.74589140e+01	  5.61822800e+00
287	  1.58487917e+02	  9.90940060e+01	 -8.31740000e-02
288	  1.38220713e+02	  1.12061265e+02	  2.63000000e-03
289	  1.34226652e+02	  1.47748705e+02	 -4.08529000e-01
290	  1.79887893e+02	  1.10113672e+02	  6.67046400e+00
291	  1.77762044e+02	  1.40361456e+02	  2.25602740e+01
292	  1.76581113e+02	  1.11901332e+02	  3.55747190e+01
293	  1.07112719e+02	  9.83857450e+01	  8.18000000e-04
294	  1.22966772e+02	  1.03432562e+02	  3.60000000e-05
295	  1.77309914e+02	  1.05172253e+02	  6.72539200e+01
296	  1.73463018e+02	  1.30465628e+02	  9.64876120e+01
297	  1.63025709e+02	  1.72721642e+02	  8.17248560e+01
298	  1.76594997e+02	  8.86187440e+01	  9.86845500e+01
299	  1.55355295e+02	  1.59827026e+02	  1.18921881e+02
300	  1.25815602e+02	  1.44347836e+02	  1.55293489e+02
301	  1.60139342e+02	  4.33928810e+01	  7.27063560e+01
302	  2.21868840e+01	  4.23811360e+01	  8.15999780e+01
303	  2.06965910e+01	  5.15663770e+01	  1.02009653e+02
304	  1.88225380e+01	  6.69281930e+01	  1.19206900e+02
305	  1.10810382e+02	  7.71383600e+00	  7.00843870e+01
306	  1.05972960e+02	  9.14461400e+00	  8.49820840e+01
307	  3.62412260e+01	  1.24593303e+02	  1.47901606e+02
308	  6.90208970e+01	  1.42018165e+02	  1.88062000e-01
309	  7.07792570e+01	  1.64628658e+02	  2.59226740e+01
310	  1.09949831e+02	  7.19571600e+00	  4.82421730e+01
311	  1.28666079e+02	  1.78896300e+01	  2.51736600e+00
312	  1.23813646e+02	  2.47936290e+01	 -3.26206000e-01
313	  1.32467520e+01	  9.12281050e+01	  1.22336698e+02
314	  1.99704900e+01	  1.13440338e+02	  1.33070956e+02
315	  2.34426830e+01	  1.51257983e+02	  1.19228155e+02
316	  3.11002720e+01	  1.00115953e+02	  1.48090517e+02
317	  4.60834740e+01	  7.91322990e+01	  1.59790488e+02
318	  7.14152220e+01	  6.72098120e+01	  1.67872502e+02
319	  1.02122557e+02	  8.71429040e+01	  1.73941662e+02
320	  9.24213140e+01	  4.46801100e+01	  1.57134738e+02
321	  1.39053112e+02	  9.74389850e+01	  1.59956083e+02
322	  4.91266970e+01	  1.11883501e+02	  1.60709483e+02
323	  7.22896710e+01	  1.22594406e+02	  1.69220169e+02
324	  1.03355120e+02	  1.25131020e+02	  1.68559279e+02
325	  5.50009080e+01	  1.34188563e+02	  1.59172276e+02
326	  5.76287750e+01	  1.73344904e+02	  1.39126389e+02
327	  4.04428700e+01	  1.50981341e+02	  1.41373985e+02
328	  1.11947373e+02	  1.43582509e+02	  1.94387000e-01
329	  1.33980447e+02	  2.72562060e+01	  4.88062000e-01
330	  9.32389450e+01	  9.15272280e+01	  8.14000000e-04
331	  8.20421630e+01	  9.90017330e+01	  5.66000000e-04
332	  8.38667380e+01	  1.15356542e+02	  5.76400000e-03
333	  6.61195090e+01	  9.72672180e+01	 -8.90000000e-05
334	  5.51062590e+01	  1.08723842e+02	  1.83400000e-03
335	  5.43742670e+01	  1.26476721e+02	 -6.84390000e-02
336	  3.80404630e+01	  1.38212121e+02	 -1.15367000e-01
337	  1.40048340e+01	  1.64378507e+02	  1.53774770e+01
338	  3.55995800e+00	  1.23533138e+02	  1.92001100e+00
339	  9.88175370e+01	  1.79034613e+02	  1.45635356e+02
340	  1.75851998e+02	  7.09886110e+01	  4.09510100e+01
341	  1.35470240e+01	  6.07541010e+01	  8.02301140e+01
342	  4.85407600e+00	  8.13626550e+01	  7.85857310e+01
343	  8.13523300e+00	  6.88931160e+01	  6.09791450e+01
344	  6.05583700e+00	  9.05225280e+01	  9.59793260e+01
345	  8.92990550e+01	  2.05793720e+02	  1.12830789e+02
346	  1.16770683e+02	  2.10354425e+02	  8.15071100e+01
347	  1.33654404e+02	  3.79514500e+01	 -4.28337000e-01
348	  1.42272169e+02	  4.43062470e+01	 -2.51368000e-01
349	  1.57321494e+02	  4.37630810e+01	  1.33126400e+00
350	  1.40126178e+02	  5.68469390e+01	 -1.11494000e-01
351	  1.52976663e+02	  3.43077870e+01	  1.74175570e+01
352	  1.42091509e+02	  2.68101370e+01	  5.95638100e+00
353	  1.39705678e+02	  2.17030360e+01	  1.49346470e+01
354	  1.49348765e+02	  3.26931810e+01	  7.24591300e+00
355	  1.57370505e+02	  3.96864290e+01	  7.99137900e+00
356	  1.66218932e+02	  4.93886640e+01	  1.13975770e+01
357	  1.73874986e+02	  6.26411750e+01	  2.33556990e+01
358	  1.59356434e+02	  4.18880030e+01	  1.77843340e+01
359	  1.56642606e+02	  3.85301180e+01	  2.68542680e+01
360	  1.61030637e+02	  4.50512940e+01	  4.13873260e+01
361	  1.69244237e+02	  5.80409950e+01	  3.44861740e+01
362	  1.47156288e+02	  2.70141390e+01	  2.23999500e+01
363	  2.67389570e+01	  1.57253369e+02	 -5.26773000e-01
364	  3.45436030e+01	  1.85937092e+02	  5.22143300e+00
365	  6.45703300e+00	  1.47605102e+02	  5.50209100e+00
366	  5.20086600e+00	  1.43019333e+02	  3.20881040e+01
367	  1.77484550e+01	  1.67052841e+02	  4.91158620e+01
368	  3.24639270e+01	  1.90424410e+02	  7.09929510e+01
369	  6.42651640e+01	  2.11556406e+02	  7.04229520e+01
370	  6.86758800e+00	  1.26892522e+02	  6.03444300e+01
371	  7.64925600e+00	  1.24467659e+02	  8.64911520e+01
372	  8.92474470e+01	  1.52972353e+02	 -3.39438000e-01
373	  1.36866390e+01	  1.29722866e+02	  1.16746825e+02
374	  1.20721910e+01	  1.44847299e+02	  9.90820560e+01
375	  2.35605220e+01	  1.66909714e+02	  1.00979277e+02
376	  3.80020840e+01	  1.73878820e+02	  1.19922289e+02
377	  9.58804010e+01	  2.07672450e+01	  1.18865207e+02
378	  2.42605010e+01	  3.79761830e+01	  5.11481030e+01
379	  2.64396690e+01	  3.48720380e+01	  6.76236480e+01
380	  1.45743790e+02	  2.51980690e+01	  3.36122410e+01
381	  1.48754411e+02	  2.77441030e+01	  4.43397460e+01
382	  1.55377406e+02	  3.64408050e+01	  4.43523730e+01
383	  1.45269686e+02	  2.31073760e+01	  5.39992200e+01
384	  1.47541298e+02	  2.54657860e+01	  6.55468290e+01
385	  1.34313210e+02	  1.58536280e+01	  7.06525750e+01
386	  1.54073492e+02	  3.38903900e+01	  6.94137100e+01
387	  1.54458242e+02	  3.66998150e+01	  8.52461340e+01
388	  1.63772351e+02	  5.21724050e+01	  8.83585430e+01
389	  1.67365425e+02	  6.35524440e+01	  1.07633805e+02
390	  1.43814161e+02	  2.73545100e+01	  9.31935920e+01
391	  1.33051941e+02	  1.84839510e+01	  8.83917490e+01
392	  1.44846417e+02	  3.26136060e+01	  1.08267388e+02
393	  1.51803747e+02	  4.48772970e+01	  1.19311039e+02
394	  1.51557640e+02	  5.89610390e+01	  1.37143490e+02
395	  1.32643082e+02	  2.95989770e+01	  1.19069288e+02
396	  1.16733767e+02	  2.15417310e+01	  1.14314482e+02
397	  1.50644270e+02	  8.01325940e+01	  1.48272204e+02
398	  1.59279558e+02	  4.14840780e+01	  6.16891150e+01
399	  1.64717898e+02	  5.16083500e+01	  6.39281980e+01
400	  1.69615137e+02	  6.25625690e+01	  6.04095940e+01
401	  1.65221454e+02	  5.38337130e+01	  7.64904140e+01
402	  1.73213910e+02	  6.96698630e+01	  8.77194300e+01
403	  1.61740789e+02	  9.79855690e+01	  1.38383144e+02
404	  1.72913241e+02	  1.04047616e+02	  1.17306960e+02
405	  1.24317146e+02	  3.20160330e+01	  1.32215891e+02
406	  1.17572681e+02	  4.20821080e+01	  1.51016478e+02
407	  1.74396889e+02	  7.18248710e+01	  5.30915320e+01
408	  1.80718692e+02	  9.19387680e+01	  4.41647770e+01
409	  1.78806378e+02	  8.82488040e+01	  6.04267180e+01
410	  1.77693550e+02	  8.55780610e+01	  7.90757920e+01
411	  1.77078710e+02	  1.04842990e+02	  8.68048170e+01
412	  1.75311190e+02	  1.24219226e+02	  7.47669390e+01
413	  1.73662548e+02	  1.46032669e+02	  7.75732500e+01
414	  1.68242773e+02	  1.63117974e+02	  5.53067330e+01
415	  1.68351801e+02	  1.52570168e+02	  1.00667782e+02
416	  1.66274002e+02	  1.38527100e+02	  1.17886139e+02
417	  1.48453986e+02	  1.42860922e+02	  1.38482770e+02
418	  1.33285463e+02	  1.66971323e+02	  1.37865052e+02
419	  1.44181739e+02	  1.20190946e+02	  1.50675182e+02
420	  1.25324654e+02	  1.16248642e+02	  1.63106657e+02
421	  1.18916976e+02	  1.57293960e+01	  9.82680660e+01
422	  1.31087614e+02	  4.38428330e+01	  1.44209464e+02
423	  1.06266322e+02	  5.34471890e+01	  1.63298701e+02
424	  1.12786390e+02	  7.11710120e+01	  1.69518155e+02
425	  1.30516221e+02	  7.92445320e+01	  1.64650400e+02
426	  9.19901110e+01	  6.63358590e+01	  1.69956291e+02
427	  1.22557560e+02	  9.66486330e+01	  1.68085632e+02
428	  8.30151520e+01	  8.39910190e+01	  1.73368037e+02
429	  8.60633990e+01	  1.05013123e+02	  1.74208915e+02
430	  1.40583262e+02	  1.89466170e+01	  6.28900780e+01
431	  1.04736291e+02	  1.11042002e+02	  4.19500000e-03
432	  1.03051760e+02	  1.23508401e+02	 -1.78300000e-02
433	  1.01483261e+02	  1.35989448e+02	 -1.61400000e-01
434	  1.12851022e+02	  1.31997806e+02	 -1.40456000e-01
435	  1.28845239e+02	  1.27265256e+02	 -2.83750000e-02
